scope,instance_id,n,family,operational_level,threshold,rho_tau_exact_validation,eps_per_logical_depth_model,fixed_overhead_ratio_to_oracle,fixed_overhead_gate_equivalent_model,break_even_fixed_overhead_ratio_to_oracle,k_star,p_target_eff,gate_equivalent_cost_at_k,resource_per_target_hit_model,eta_arch_fixed,oracle_gate_equivalent_model,iteration_gate_equivalent_model,evidence_label
primary,n8_d25_s17,8,random_fixed_density,0.25,25,0.28125,0.0,0.0,0.0,0.4266803913082466,0,0.28124999999999994,8.0,28.44444444444445,1.0,1593.0,1730.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,5e-05,1.0,3705.0,0.28467263933785936,1,0.9436829310334452,7597.0,8050.373436001836,0.4401481412184843,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,5e-05,2.0,7410.0,0.28467263933785936,1,0.9436829310334452,11302.0,11976.480265064203,0.32784378985907364,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,0.0001,0.0,0.0,0.295726897836506,0,0.20310468851559113,10.0,49.23569255385436,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,0.0001,0.05,185.25,0.295726897836506,0,0.20310468851559113,195.25,961.3268971140064,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,0.0001,0.1,370.5,0.295726897836506,0,0.20310468851559113,380.5,1873.4181016741586,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,0.0001,0.25,926.25,0.295726897836506,0,0.20310468851559113,936.25,4609.691715354615,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,0.0001,0.5,1852.5,0.295726897836506,1,0.9162050850437901,5744.5,6269.884432834643,0.6837277448373873,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,0.0001,1.0,3705.0,0.295726897836506,1,0.9162050850437901,7597.0,8291.811652231663,0.4533259280905682,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,0.0001,2.0,7410.0,0.295726897836506,1,0.9162050850437901,11302.0,12335.666091025701,0.3376592478504198,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,0.0005,0.0,0.0,0.4061561707603897,0,0.20302346288639372,10.0,49.25539077025655,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,0.0005,0.05,185.25,0.4061561707603897,0,0.20302346288639372,195.25,961.711504789259,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,0.0005,0.1,370.5,0.4061561707603897,0,0.20302346288639372,380.5,1874.1676188082615,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,0.0005,0.25,926.25,0.4061561707603897,0,0.20302346288639372,936.25,4611.535960865269,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,0.0005,0.5,1852.5,0.4061561707603897,1,0.7233116869791026,5744.5,7941.942738395109,0.8657185056614355,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,0.0005,1.0,3705.0,0.4061561707603897,1,0.7233116869791026,7597.0,10503.079290379954,0.5739896442808358,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.25,48,0.203125,0.0005,2.0,7410.0,0.4061561707603897,1,0.7233116869791026,11302.0,15625.352394349642,0.42753546521847274,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0,0.0,0.0,0.16682365645435446,0,0.08007812500000001,10.0,124.87804878048779,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0,0.05,185.25,0.16682365645435446,0,0.08007812500000001,195.25,2438.243902439024,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0,0.1,370.5,0.16682365645435446,0,0.08007812500000001,380.5,4751.60975609756,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0,0.25,926.25,0.16682365645435446,1,0.5750190019607544,4818.25,8379.28830798682,0.7166864582515431,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0,0.5,1852.5,0.16682365645435446,2,0.9815387395865401,9626.5,9807.559917660543,0.4216757095470662,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0,1.0,3705.0,0.16682365645435446,2,0.9815387395865401,11479.0,11694.902643206291,0.25208771890323123,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0,2.0,7410.0,0.16682365645435446,2,0.9815387395865401,15184.0,15469.58809429779,0.16695089071613078,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,1e-05,0.0,0.0,0.16799021507647385,0,0.0800773242227539,10.0,124.87929756721951,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,1e-05,0.05,185.25,0.16799021507647385,0,0.0800773242227539,195.25,2438.268284999961,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,1e-05,0.1,370.5,0.16799021507647385,0,0.0800773242227539,380.5,4751.6572724327025,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,1e-05,0.25,926.25,0.16799021507647385,1,0.5716306620659061,4818.25,8428.95652690597,0.7209274068513185,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,1e-05,0.5,1852.5,0.16799021507647385,2,0.9700149489962614,9626.5,9924.07386088346,0.4266809557951796,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,1e-05,1.0,3705.0,0.16799021507647385,2,0.9700149489962614,11479.0,11833.838243295198,0.25507997356876827,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,1e-05,2.0,7410.0,0.16799021507647385,2,0.9700149489962614,15184.0,15653.367008118677,0.16893258020038793,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,5e-05,0.0,0.0,0.17274894092669651,0,0.08007412119384599,10.0,124.88429283902698,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,5e-05,0.05,185.25,0.17274894092669651,0,0.08007412119384599,195.25,2438.3658176820018,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,5e-05,0.1,370.5,0.17274894092669651,0,0.08007412119384599,380.5,4751.847342524977,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,5e-05,0.25,926.25,0.17274894092669651,1,0.5582757897467752,4818.25,8630.590988345528,0.7381436462219438,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,5e-05,0.5,1852.5,0.17274894092669651,1,0.5582757897467752,5744.5,10289.717206984047,0.44238392627245265,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,5e-05,1.0,3705.0,0.17274894092669651,2,0.9252569499940689,11479.0,12406.283465445553,0.2674084107072126,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,5e-05,2.0,7410.0,0.17274894092669651,2,0.9252569499940689,15184.0,16410.576543194118,0.1770973712911876,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0001,0.0,0.0,0.17891222885169025,0,0.0800701175878773,10.0,124.89053720977688,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0001,0.05,185.25,0.17891222885169025,0,0.0800701175878773,195.25,2438.4877390208935,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0001,0.1,370.5,0.17891222885169025,0,0.0800701175878773,380.5,4752.08494083201,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0001,0.25,926.25,0.17891222885169025,1,0.5420201008220897,4818.25,8889.430470737323,0.7602432502869927,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0001,0.5,1852.5,0.17891222885169025,1,0.5420201008220897,5744.5,10598.315433850577,0.4556286512868889,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0001,1.0,3705.0,0.17891222885169025,2,0.8722023787598518,11479.0,13160.93636011577,0.2836602212438868,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0001,2.0,7410.0,0.17891222885169025,2,0.8722023787598518,15184.0,17408.803701715988,0.18786050666585885,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0005,0.0,0.0,0.2383747101597029,0,0.08003809594559755,10.0,124.94050341723609,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0005,0.05,185.25,0.2383747101597029,0,0.08003809594559755,195.25,2439.4633292215344,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0005,0.1,370.5,0.2383747101597029,0,0.08003809594559755,380.5,4753.986155025833,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0005,0.25,926.25,0.2383747101597029,1,0.42790580395378514,4818.25,11260.071622025447,0.9626004729911594,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0005,0.5,1852.5,0.2383747101597029,1,0.42790580395378514,5744.5,13424.683532968438,0.5769052932354424,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0005,1.0,3705.0,0.2383747101597029,1,0.42790580395378514,7597.0,17753.907354854422,0.3825003876923522,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.4,54,0.080078125,0.0005,2.0,7410.0,0.2383747101597029,1,0.42790580395378514,11302.0,26412.35499862639,0.2849049330901943,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0,0.0,0.0,0.11402088317401235,0,0.033203125,10.0,301.1764705882353,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0,0.05,185.25,0.11402088317401235,0,0.033203125,195.25,5880.470588235294,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0,0.1,370.5,0.11402088317401235,0,0.033203125,380.5,11459.764705882353,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0,0.25,926.25,0.11402088317401235,3,0.9192643957465454,12582.25,13687.302650051846,0.4854058433137546,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0,0.5,1852.5,0.11402088317401235,3,0.9192643957465454,13508.5,14694.9017741839,0.26196867676292607,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0,1.0,3705.0,0.11402088317401235,3,0.9192643957465454,15361.0,16710.100022448005,0.1493479245781545,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0,2.0,7410.0,0.11402088317401235,3,0.9192643957465454,19066.0,20740.496518976215,0.09280987850156767,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,1e-05,0.0,0.0,0.11548447261498493,0,0.03320279297041015,10.0,301.17948236800004,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,1e-05,0.05,185.25,0.11548447261498493,0,0.03320279297041015,195.25,5880.5293932352015,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,1e-05,0.1,370.5,0.11548447261498493,0,0.03320279297041015,380.5,11459.879304102402,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,1e-05,0.25,926.25,0.11548447261498493,3,0.9031275369495297,12582.25,13931.863978479425,0.4940740137456524,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,1e-05,0.5,1852.5,0.11548447261498493,3,0.9031275369495297,13508.5,14957.466633812659,0.2666468016130466,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,1e-05,1.0,3705.0,0.11548447261498493,3,0.9031275369495297,15361.0,17008.671944479123,0.15201491608994988,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,1e-05,2.0,7410.0,0.11548447261498493,3,0.9031275369495297,19066.0,21111.082565812056,0.09446723771076722,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,5e-05,0.0,0.0,0.12153511344878279,0,0.03320146488525321,10.0,301.1915297882416,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,5e-05,0.05,185.25,0.12153511344878279,0,0.03320146488525321,195.25,5880.764619115417,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,5e-05,0.1,370.5,0.12153511344878279,0,0.03320146488525321,380.5,11460.337708442594,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,5e-05,0.25,926.25,0.12153511344878279,2,0.5932343138816739,8700.25,14665.790222201047,0.5200808748484892,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,5e-05,0.5,1852.5,0.12153511344878279,3,0.8413634917893488,13508.5,16055.486281287456,0.28620975247453967,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,5e-05,1.0,3705.0,0.12153511344878279,3,0.8413634917893488,15361.0,18257.269479724368,0.16316772315792027,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,5e-05,2.0,7410.0,0.12153511344878279,3,0.8413634917893488,19066.0,22660.83587659819,0.10139797124357965,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0001,0.0,0.0,0.1295620183831417,0,0.03319980485351009,10.0,301.2065897412267,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0001,0.05,185.25,0.1295620183831417,0,0.03319980485351009,195.25,5881.058664697452,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0001,0.1,370.5,0.1295620183831417,0,0.03319980485351009,380.5,11460.910739653677,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0001,0.25,926.25,0.1295620183831417,2,0.5592180417913979,8700.25,15557.885028404373,0.5516889152217586,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0001,0.5,1852.5,0.1295620183831417,2,0.5592180417913979,9626.5,17214.21570942613,0.30685025624653706,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0001,1.0,3705.0,0.1295620183831417,3,0.7700641171260395,15361.0,19947.689625285842,0.17826632647049198,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0001,2.0,7410.0,0.1295620183831417,3,0.7700641171260395,19066.0,24758.977305885026,0.11078075672882316,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0005,0.0,0.0,0.20191944160800238,0,0.03318652758719898,10.0,301.3270964768636,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0005,0.05,185.25,0.20191944160800238,0,0.03318652758719898,195.25,5883.411558710761,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0005,0.1,370.5,0.20191944160800238,0,0.03318652758719898,380.5,11465.496020944658,1.0,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0005,0.25,926.25,0.20191944160800238,1,0.2031220776991736,4818.25,23720.956651181416,0.8408183522554692,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0005,0.5,1852.5,0.20191944160800238,2,0.34867472026856605,9626.5,27608.826910609427,0.4919415280102772,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0005,1.0,3705.0,0.20191944160800238,2,0.34867472026856605,11479.0,32921.801704345875,0.2940942881511625,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,cubic_circulant_n10_s42,10,cubic_circulant,0.55,59,0.033203125,0.0005,2.0,7410.0,0.20191944160800238,2,0.34867472026856605,15184.0,43547.751291818786,0.19477070749412723,3705.0,3882.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0,0.0,0.0,0.23577209042994332,0,0.171875,10.0,58.18181818181818,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0,0.05,266.45,0.23577209042994332,0,0.171875,276.45,1608.4363636363635,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0,0.1,532.9,0.23577209042994332,0,0.171875,542.9,3158.690909090909,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0,0.25,1332.25,0.23577209042994332,1,0.91912841796875,6848.25,7450.808685835713,0.9540754277355286,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0,0.5,2664.5,0.23577209042994332,1,0.91912841796875,8180.5,8900.279699847268,0.571970676167975,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0,1.0,5329.0,0.23577209042994332,1,0.91912841796875,10845.0,11799.221727870376,0.3798447713949655,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0,2.0,10658.0,0.23577209042994332,1,0.91912841796875,16174.0,17597.105783916595,0.28351167572278446,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,1e-05,0.0,0.0,0.23824854740240262,0,0.17187328125859372,10.0,58.1824000029091,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,1e-05,0.05,266.45,0.23824854740240262,0,0.17187328125859372,276.45,1608.452448080422,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,1e-05,0.1,532.9,0.23824854740240262,0,0.17187328125859372,542.9,3158.722496157935,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,1e-05,0.25,1332.25,0.23824854740240262,1,0.9114127327114456,6848.25,7513.884494049706,0.9621426582159741,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,1e-05,0.5,2664.5,0.23824854740240262,1,0.9114127327114456,8180.5,8975.626196995381,0.5768070016183171,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,1e-05,1.0,5329.0,0.23824854740240262,1,0.9114127327114456,10845.0,11899.10960288673,0.3830565670544642,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,1e-05,2.0,10658.0,0.23824854740240262,1,0.9114127327114456,16174.0,17746.07641466943,0.28590892227736925,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
